loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,occupancy_type,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
cf,Joint,pre,type1,p4,l1,nopc,nob/c,496500,360,not_neg,not_int,not_lpsm,708000,pr,8160,CRIF,807,EXP,25-34,70.12711864,south,direct,0,32
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,360,not_neg,not_int,not_lpsm,538000,pr,5400,CIB,630,EXP,45-54,82.99256506,south,direct,0,43
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,726500,360,not_neg,not_int,not_lpsm,1158000,pr,12600,CRIF,508,CIB,45-54,62.73747841,south,direct,0,42
cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,180,not_neg,not_int,not_lpsm,378000,pr,5520,EXP,816,CIB,35-44,62.56613757,North,direct,0,22
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,180,not_neg,not_int,not_lpsm,908000,pr,4560,CIB,805,EXP,45-54,32.65418502,North,direct,0,43
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,556500,360,not_neg,not_int,not_lpsm,738000,pr,11820,EXP,889,EXP,45-54,75.40650407,central,direct,0,37
cf,Male,pre,type3,p3,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,228000,pr,3300,CRIF,795,CIB,55-64,99.34210526,North,direct,0,51
cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,268000,pr,4080,CIB,837,CIB,25-34,80.78358209,south,direct,0,38
cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,360,not_neg,not_int,not_lpsm,328000,pr,4500,CRIF,892,CIB,25-34,90.39634146,North,direct,0,31
ncf,Female,nopre,type1,p4,l1,nopc,nob/c,616500,360,neg_amm,not_int,not_lpsm,858000,pr,9420,EXP,575,CIB,45-54,71.85314685,south,direct,1,59
cf,Female,pre,type1,p2,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,418000,pr,9000,EQUI,782,EXP,55-64,75.2016129,North,direct,1,39
cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,360,not_neg,not_int,not_lpsm,748000,pr,6000,EXP,785,CIB,45-54,38.30213904,North,direct,0,44
cf,Male,pre,type1,p3,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,528000,pr,8160,EXP,520,CIB,35-44,76.98863636,south,direct,0,43
cf,Male,pre,type1,p1,l1,nopc,nob/c,136500,360,not_neg,not_int,not_lpsm,138000,pr,1500,CIB,542,CIB,25-34,98.91304348,North,direct,0,48
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,240,not_neg,not_int,not_lpsm,418000,pr,6300,EQUI,669,EXP,35-44,75.2016129,south,direct,1,39
cf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,324,not_neg,not_int,not_lpsm,358000,pr,3420,CRIF,842,CIB,55-64,52.09497207,North,direct,0,42
cf,Female,pre,type1,p4,l1,nopc,nob/c,456500,360,not_neg,not_int,not_lpsm,1148000,pr,11700,CIB,563,CIB,45-54,39.76480836,North,direct,0,16
cf,Female,nopre,type1,p3,l1,nopc,nob/c,136500,360,neg_amm,not_int,not_lpsm,208000,pr,2280,EXP,683,CIB,55-64,65.625,North,direct,1,44
cf,Female,nopre,type1,p4,l1,nopc,nob/c,186500,240,not_neg,not_int,not_lpsm,608000,pr,6180,CRIF,510,CIB,55-64,30.67434211,North,direct,0,30
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,268000,pr,4860,CRIF,647,CIB,25-34,91.97761194,south,direct,0,39
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,246500,360,not_neg,not_int,not_lpsm,308000,pr,7380,EXP,720,EXP,35-44,80.03246753,south,direct,0,40
cf,Joint,pre,type1,p3,l1,nopc,nob/c,186500,360,not_neg,not_int,not_lpsm,278000,ir,3600,CRIF,849,EXP,45-54,67.08633094,south,direct,0,46
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,478000,pr,4980,CIB,686,EXP,65-74,55.75313808,North,direct,0,43
cf,Female,nopre,type1,p1,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,358000,pr,3360,CRIF,893,CIB,25-34,88.40782123,North,direct,0,45
cf,Joint,nopre,type3,p1,l1,nopc,nob/c,446500,360,not_neg,int_only,not_lpsm,438000,pr,6360,CIB,695,EXP,35-44,101.9406393,North,direct,0,55
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,180,neg_amm,not_int,not_lpsm,238000,pr,15600,CRIF,881,CIB,55-64,78.36134454,North,direct,0,34
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,358000,pr,5400,CRIF,618,EXP,55-64,43.7150838,south,direct,0,43
cf,Joint,pre,type3,p4,l1,nopc,nob/c,686500,360,not_neg,not_int,not_lpsm,758000,pr,5700,EXP,665,EXP,25-34,90.56728232,North,direct,0,39
cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,218000,pr,4200,EXP,795,CIB,35-44,71.78899083,North,direct,0,45
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,216500,360,not_neg,not_int,not_lpsm,298000,pr,3720,CIB,733,EXP,55-64,72.65100671,south,direct,1,52
cf,Joint,nopre,type1,p3,l2,opc,nob/c,56500,360,not_neg,int_only,not_lpsm,528000,pr,7740,CIB,876,EXP,35-44,10.70075758,North,direct,0,33
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,360,neg_amm,not_int,not_lpsm,408000,pr,4860,CRIF,672,EXP,45-54,75.12254902,central,direct,1,30
cf,Male,nopre,type1,p3,l1,nopc,nob/c,96500,360,neg_amm,not_int,not_lpsm,128000,ir,2520,EXP,724,CIB,35-44,75.390625,North,direct,1,42
cf,Male,nopre,type2,p4,l1,nopc,b/c,296500,360,not_neg,not_int,not_lpsm,418000,pr,0,EQUI,580,EXP,35-44,75.2016129,North,direct,1,39
ncf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,106500,324,neg_amm,not_int,not_lpsm,138000,pr,600,CIB,618,CIB,25-34,77.17391304,south,direct,1,40
cf,Male,nopre,type1,p3,l1,nopc,nob/c,526500,360,not_neg,not_int,not_lpsm,418000,pr,5220,EQUI,776,EXP,45-54,75.2016129,south,direct,1,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,360,neg_amm,not_int,not_lpsm,308000,ir,8640,EXP,689,CIB,55-64,70.29220779,south,direct,1,49
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,528000,pr,8580,CIB,661,EXP,35-44,76.98863636,south,direct,0,20
cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,358000,pr,2820,EXP,666,CIB,45-54,66.06145251,south,direct,0,48
cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,248000,pr,4140,EXP,693,CIB,<25,91.33064516,North,direct,0,38
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,176500,360,not_neg,not_int,not_lpsm,418000,pr,3300,EQUI,860,EXP,65-74,75.2016129,south,direct,1,39
ncf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,360,not_neg,not_int,not_lpsm,428000,pr,4320,EXP,551,CIB,35-44,83.29439252,south,direct,0,37
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,360,not_neg,not_int,not_lpsm,418000,pr,5460,CIB,888,EXP,55-64,92.46411483,central,direct,0,46
cf,Male,nopre,type3,p1,l1,nopc,nob/c,66500,360,not_neg,not_int,not_lpsm,78000,pr,1140,CRIF,734,CIB,25-34,85.25641026,central,direct,0,45
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,608000,ir,15420,CRIF,716,EXP,55-64,52.05592105,North,direct,0,35
cf,Male,nopre,type1,p1,l1,nopc,nob/c,186500,360,not_neg,not_int,not_lpsm,198000,pr,4020,CIB,835,CIB,25-34,94.19191919,North,direct,0,44
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,726500,360,not_neg,not_int,not_lpsm,768000,pr,11160,CRIF,539,EXP,25-34,94.59635417,south,direct,0,39
cf,Male,nopre,type1,p4,l1,nopc,nob/c,116500,144,not_neg,not_int,not_lpsm,418000,pr,4560,EQUI,880,EXP,55-64,75.2016129,south,direct,1,39
cf,Joint,nopre,type2,p3,l1,nopc,b/c,326500,360,not_neg,not_int,not_lpsm,378000,pr,4080,CRIF,816,EXP,45-54,86.37566138,North,direct,0,39
ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,586500,360,not_neg,not_int,not_lpsm,998000,pr,5700,CRIF,737,EXP,55-64,58.76753507,North,direct,0,39
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,656500,360,not_neg,not_int,not_lpsm,1408000,pr,9360,CRIF,807,EXP,35-44,46.62642045,south,direct,0,34
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,166500,360,not_neg,not_int,not_lpsm,178000,pr,2760,CRIF,850,CIB,25-34,93.53932584,North,direct,0,45
cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,508000,pr,5220,CIB,545,CIB,65-74,62.30314961,North,direct,0,21
cf,Male,nopre,type2,p3,l1,nopc,b/c,186500,360,not_neg,not_int,not_lpsm,258000,pr,2100,EXP,736,CIB,45-54,72.28682171,North,direct,0,45
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,180,neg_amm,not_int,not_lpsm,268000,pr,6720,CIB,834,EXP,35-44,77.05223881,south,direct,0,36
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,286500,300,neg_amm,not_int,not_lpsm,418000,pr,7020,EQUI,513,EXP,45-54,75.2016129,south,direct,1,39
cf,Female,pre,type3,p1,l1,nopc,nob/c,126500,360,not_neg,not_int,not_lpsm,128000,pr,1860,CRIF,734,CIB,<25,98.828125,North,direct,0,44
cf,Joint,nopre,type2,p3,l1,nopc,b/c,176500,360,not_neg,not_int,not_lpsm,198000,pr,3780,CRIF,891,EXP,65-74,89.14141414,North,direct,0,54
cf,Male,nopre,type1,p1,l1,nopc,nob/c,456500,360,not_neg,not_int,not_lpsm,568000,pr,7020,CRIF,865,CIB,55-64,80.36971831,south,direct,0,37
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,106500,360,not_neg,not_int,not_lpsm,728000,pr,17940,CIB,814,EXP,45-54,14.62912088,south,direct,0,26
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,508000,pr,9900,CIB,702,EXP,45-54,68.20866142,south,direct,0,22
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,240,not_neg,not_int,not_lpsm,808000,pr,4260,EXP,873,CIB,45-54,30.50742574,south,direct,0,38
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,508000,pr,4980,CRIF,818,EXP,65-74,72.14566929,North,direct,0,40
cf,Joint,nopre,type2,p4,l1,nopc,b/c,546500,360,not_neg,not_int,not_lpsm,598000,pr,10080,CIB,854,EXP,45-54,91.38795987,North,direct,0,61
cf,Sex Not Available,pre,type1,p3,l1,opc,nob/c,256500,360,not_neg,int_only,not_lpsm,548000,pr,12000,CRIF,880,CIB,45-54,46.80656934,south,direct,0,31
ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,388000,pr,10500,CIB,561,CIB,35-44,58.37628866,south,direct,0,8
ncf,Joint,nopre,type3,p1,l1,nopc,nob/c,826500,360,not_neg,not_int,not_lpsm,858000,pr,11460,CIB,549,EXP,45-54,96.32867133,North,direct,0,37
cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,300,not_neg,not_int,not_lpsm,348000,pr,5220,CIB,602,CIB,35-44,85.20114943,North,direct,0,29
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,360,not_neg,not_int,not_lpsm,638000,ir,11100,CRIF,591,EXP,25-34,69.98432602,south,direct,0,27
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,206500,120,not_neg,not_int,not_lpsm,428000,pr,7860,CRIF,693,EXP,55-64,48.24766355,North,direct,0,41
cf,Male,nopre,type1,p1,l1,nopc,nob/c,436500,360,not_neg,not_int,not_lpsm,458000,pr,6300,EXP,610,CIB,25-34,95.30567686,North,direct,0,36
cf,Male,nopre,type1,p4,l1,nopc,nob/c,306500,360,not_neg,not_int,not_lpsm,418000,pr,5460,EQUI,833,EXP,45-54,75.2016129,south,direct,1,39
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,436500,360,not_neg,not_int,not_lpsm,488000,pr,4080,CIB,769,CIB,35-44,89.44672131,south,direct,0,46
cf,Male,nopre,type2,p4,l1,nopc,b/c,316500,360,not_neg,not_int,not_lpsm,338000,pr,5700,EXP,689,EXP,55-64,93.63905325,North,direct,0,39
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,360,not_neg,not_int,not_lpsm,478000,pr,8340,EXP,504,EXP,35-44,95.50209205,North,direct,0,38
cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,360,not_neg,not_int,not_lpsm,608000,pr,2460,CIB,523,EXP,55-64,50.41118421,North,direct,1,10
cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,360,not_neg,not_int,not_lpsm,318000,pr,4920,EXP,681,CIB,35-44,74.37106918,North,direct,0,36
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,266500,360,not_neg,not_int,not_lpsm,368000,pr,5700,EXP,605,EXP,55-64,72.41847826,south,direct,0,39
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,356500,360,not_neg,not_int,not_lpsm,1448000,pr,5460,CIB,757,CIB,55-64,24.62016575,south,direct,0,38
cf,Female,nopre,type1,p2,l1,nopc,nob/c,306500,360,not_neg,int_only,not_lpsm,658000,pr,4140,EXP,819,CIB,35-44,46.58054711,North,direct,1,46
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,296500,360,not_neg,not_int,not_lpsm,378000,ir,14340,EXP,890,CIB,35-44,78.43915344,south,direct,0,49
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,180,not_neg,not_int,not_lpsm,1528000,pr,26040,CIB,722,EXP,55-64,39.69240838,south,direct,0,27
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,566500,324,neg_amm,not_int,not_lpsm,668000,pr,11280,EXP,618,EXP,55-64,84.80538922,south,direct,0,40
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,328000,pr,7320,CIB,736,CIB,55-64,81.25,south,direct,0,32
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,86500,360,neg_amm,not_int,not_lpsm,108000,pr,3000,CIB,714,CIB,55-64,80.09259259,south,direct,0,40
cf,Female,nopre,type1,p3,l1,nopc,nob/c,456500,240,not_neg,not_int,not_lpsm,768000,pr,7740,CIB,607,CIB,45-54,59.44010417,south,direct,0,47
cf,Male,nopre,type1,p4,l1,nopc,nob/c,696500,360,not_neg,not_int,not_lpsm,1088000,pr,8880,CIB,696,CIB,45-54,64.01654412,south,direct,0,48
ncf,Male,nopre,type3,p1,l1,nopc,nob/c,426500,360,not_neg,not_int,not_lpsm,428000,pr,5880,CIB,883,CIB,35-44,99.64953271,North,direct,0,54
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,608000,pr,7140,CRIF,696,CIB,65-74,60.27960526,south,direct,0,29
cf,Male,nopre,type3,p4,l1,nopc,nob/c,276500,360,not_neg,not_int,not_lpsm,288000,pr,5700,EXP,504,CIB,25-34,96.00694444,North,direct,0,39
cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,360,not_neg,not_int,not_lpsm,468000,pr,5760,CRIF,821,CIB,35-44,74.03846154,North,direct,0,33
cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,360,not_neg,not_int,not_lpsm,658000,pr,9000,CRIF,705,CIB,55-64,67.85714286,south,direct,0,36
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,180,not_neg,not_int,not_lpsm,318000,pr,4140,EXP,762,CIB,25-34,64.93710692,south,direct,0,41
cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,188000,pr,5700,EXP,739,CIB,35-44,109.8404255,North,direct,1,26
cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,76500,360,neg_amm,not_int,not_lpsm,218000,pr,1440,EXP,543,CIB,55-64,35.09174312,south,direct,0,43
cf,Male,nopre,type3,p3,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,418000,pr,3300,EQUI,552,EXP,>74,75.2016129,North,direct,1,39
cf,Male,pre,type1,p3,l1,nopc,nob/c,396500,240,not_neg,not_int,not_lpsm,558000,pr,6900,CRIF,583,CIB,55-64,71.05734767,North-East,direct,1,45
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,96500,360,not_neg,not_int,not_lpsm,418000,pr,5940,EQUI,766,EXP,65-74,75.2016129,south,direct,1,39
cf,Female,nopre,type1,p3,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,428000,pr,7740,CIB,631,CIB,45-54,59.92990654,North,direct,0,38
cf,Male,pre,type1,p1,l1,nopc,nob/c,536500,360,not_neg,not_int,not_lpsm,598000,pr,8520,CRIF,877,EXP,25-34,89.71571906,south,direct,0,37
cf,Male,pre,type1,p3,l1,nopc,nob/c,146500,168,not_neg,not_int,not_lpsm,188000,pr,4380,CIB,528,CIB,45-54,77.92553191,central,direct,0,38
cf,Male,nopre,type1,p3,l1,nopc,nob/c,96500,360,neg_amm,not_int,not_lpsm,128000,pr,2640,CRIF,733,CIB,55-64,75.390625,North,direct,0,44
cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,360,not_neg,not_int,not_lpsm,608000,pr,0,EXP,790,CIB,25-34,66.85855263,North,direct,1,5
cf,Joint,pre,type1,p3,l1,nopc,nob/c,426500,360,not_neg,not_int,not_lpsm,658000,pr,11400,CRIF,773,EXP,55-64,64.81762918,south,direct,0,26
cf,Female,nopre,type1,p4,l1,nopc,nob/c,616500,180,not_neg,not_int,lpsm,418000,pr,18120,EQUI,818,EXP,45-54,75.2016129,south,direct,1,39
cf,Joint,nopre,type2,p1,l1,nopc,b/c,316500,360,not_neg,not_int,not_lpsm,418000,pr,9720,EQUI,552,EXP,25-34,75.2016129,North,direct,1,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,136500,360,not_neg,not_int,not_lpsm,198000,pr,3240,CRIF,597,EXP,65-74,68.93939394,North,direct,0,20
cf,Male,nopre,type2,p3,l1,nopc,b/c,166500,360,not_neg,not_int,not_lpsm,198000,pr,4620,CIB,542,CIB,35-44,84.09090909,North,direct,0,28
cf,Male,nopre,type1,p1,l1,nopc,nob/c,216500,360,not_neg,not_int,not_lpsm,218000,pr,2640,CRIF,780,CIB,25-34,99.31192661,North,direct,0,42
cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,360,neg_amm,not_int,not_lpsm,618000,pr,8520,CIB,550,CIB,35-44,90.04854369,south,direct,0,47
cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,132,not_neg,not_int,not_lpsm,858000,pr,15600,CRIF,778,CIB,35-44,47.37762238,North,direct,0,28
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,376500,360,not_neg,not_int,not_lpsm,508000,pr,5100,CRIF,738,EXP,55-64,74.11417323,North,direct,0,49
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,476500,360,not_neg,not_int,not_lpsm,598000,pr,13080,EXP,658,EXP,25-34,79.68227425,south,direct,0,20
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,66500,360,not_neg,not_int,not_lpsm,108000,pr,2700,CRIF,695,CIB,35-44,61.57407407,south,direct,1,9
cf,Female,nopre,type1,p3,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,548000,pr,2520,EXP,559,CIB,55-64,28.55839416,south,direct,1,48
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,316500,360,not_neg,not_int,not_lpsm,358000,pr,5700,CIB,898,EXP,55-64,88.40782123,central,direct,0,39
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,226500,360,not_neg,not_int,not_lpsm,238000,pr,2880,CIB,899,CIB,35-44,95.16806723,south,direct,0,56
cf,Male,nopre,type2,p4,l1,nopc,b/c,616500,360,not_neg,not_int,not_lpsm,628000,pr,5700,CRIF,679,CIB,35-44,98.16878981,North,direct,0,39
cf,Male,nopre,type3,p3,l1,nopc,nob/c,476500,360,not_neg,not_int,not_lpsm,508000,pr,3540,CRIF,533,CIB,45-54,93.7992126,North,direct,1,53
cf,Female,nopre,type1,p4,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,388000,pr,4800,CRIF,513,CIB,35-44,68.68556701,south,direct,0,30
cf,Male,nopre,type1,p3,l2,opc,nob/c,256500,360,not_neg,int_only,not_lpsm,858000,pr,9960,CIB,817,CIB,45-54,29.8951049,North,direct,0,37
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,360,neg_amm,not_int,not_lpsm,398000,ir,6960,CRIF,819,CIB,65-74,61.93467337,south,direct,0,36
cf,Male,pre,type2,p1,l1,nopc,b/c,166500,360,not_neg,not_int,not_lpsm,188000,pr,6900,CRIF,757,CIB,45-54,88.56382979,North,direct,1,52
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,360,not_neg,not_int,not_lpsm,648000,pr,6600,CRIF,736,EXP,25-34,59.64506173,central,direct,0,37
cf,Female,nopre,type1,p1,l1,nopc,nob/c,366500,360,not_neg,not_int,not_lpsm,388000,pr,6900,CIB,619,CIB,45-54,94.45876289,south,direct,0,33
ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,306500,360,not_neg,not_int,not_lpsm,428000,pr,5820,CIB,577,EXP,45-54,71.61214953,south,direct,0,40
cf,Female,nopre,type1,p1,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,178000,pr,3180,EXP,593,CIB,35-44,87.92134831,central,direct,0,35
cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,156500,360,not_neg,not_int,not_lpsm,158000,pr,2940,EXP,713,EXP,35-44,99.05063291,south,direct,1,55
cf,Joint,nopre,type2,p3,l1,nopc,b/c,126500,360,not_neg,not_int,not_lpsm,158000,pr,3060,CRIF,701,EXP,35-44,80.06329114,North,direct,0,58
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,360,not_neg,int_only,not_lpsm,538000,pr,10080,CIB,821,EXP,45-54,81.133829,south,direct,0,47
cf,Female,nopre,type3,p4,l1,nopc,nob/c,376500,360,not_neg,not_int,not_lpsm,378000,pr,5700,CIB,882,CIB,25-34,99.6031746,North,direct,0,39
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,312,not_neg,not_int,not_lpsm,318000,pr,5400,CIB,734,EXP,45-54,90.09433962,south,direct,0,36
ncf,Sex Not Available,pre,type1,p2,l1,nopc,nob/c,196500,360,not_neg,not_int,not_lpsm,708000,pr,2280,CIB,769,CIB,45-54,27.75423729,south,direct,1,7
cf,Male,pre,type1,p4,l1,nopc,nob/c,496500,360,not_neg,not_int,not_lpsm,608000,sr,12000,CRIF,619,CIB,65-74,81.66118421,North,direct,0,42
cf,Male,nopre,type3,p3,l1,nopc,nob/c,256500,360,not_neg,not_int,not_lpsm,268000,pr,3540,EXP,815,CIB,65-74,95.70895522,North,direct,0,47
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,146500,360,not_neg,int_only,not_lpsm,178000,pr,4320,CIB,538,CIB,55-64,82.30337079,south,direct,0,49
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,360,not_neg,not_int,not_lpsm,578000,pr,9060,CIB,855,EXP,35-44,82.43944637,south,direct,0,36
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,360,not_neg,not_int,not_lpsm,288000,pr,3300,CIB,703,CIB,55-64,78.64583333,south,direct,0,41
cf,Male,pre,type1,p4,l1,nopc,nob/c,446500,360,not_neg,not_int,not_lpsm,418000,ir,18240,EQUI,707,EXP,65-74,75.2016129,south,direct,1,39
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,126500,360,not_neg,not_int,not_lpsm,418000,pr,1980,EQUI,509,EXP,55-64,75.2016129,south,direct,1,39
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,456500,360,not_neg,not_int,not_lpsm,558000,pr,6000,EXP,818,EXP,45-54,81.81003584,North,direct,1,39
cf,Female,nopre,type2,p3,l1,nopc,b/c,66500,360,not_neg,not_int,lpsm,78000,pr,1980,CRIF,532,CIB,55-64,85.25641026,central,direct,1,42
cf,Male,nopre,type3,p3,l1,nopc,nob/c,426500,360,not_neg,not_int,not_lpsm,418000,pr,1740,EXP,781,CIB,55-64,102.0334928,North,direct,1,29
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,546500,360,neg_amm,not_int,not_lpsm,658000,pr,7380,CRIF,558,EXP,25-34,83.05471125,central,direct,0,48
cf,Male,nopre,type3,p3,l1,nopc,nob/c,166500,360,not_neg,not_int,not_lpsm,418000,pr,2340,EQUI,755,EXP,65-74,75.2016129,south,direct,1,39
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,360,not_neg,not_int,not_lpsm,358000,pr,4980,EXP,767,EXP,35-44,54.88826816,south,direct,0,33
cf,Female,nopre,type3,p1,l1,nopc,nob/c,116500,360,not_neg,not_int,not_lpsm,118000,pr,2640,EXP,547,CIB,45-54,98.72881356,North,direct,0,32
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,240,not_neg,not_int,not_lpsm,478000,pr,8700,CIB,876,CIB,65-74,55.75313808,south,direct,0,33
cf,Female,nopre,type2,p1,l1,nopc,b/c,246500,360,not_neg,not_int,not_lpsm,258000,pr,2400,CIB,778,CIB,25-34,95.54263566,North,direct,0,56
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,256500,360,not_neg,not_int,not_lpsm,348000,pr,8220,EXP,606,CIB,45-54,73.70689655,south,direct,0,30
cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,360,not_neg,not_int,not_lpsm,258000,pr,2340,CRIF,626,CIB,65-74,60.65891473,North,direct,0,43
cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,360,not_neg,not_int,not_lpsm,298000,sr,11520,CIB,866,CIB,35-44,89.4295302,south,direct,0,49
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,206500,360,not_neg,not_int,not_lpsm,488000,pr,2520,CRIF,596,EXP,65-74,42.31557377,North,direct,0,57
cf,Male,pre,type3,p1,l1,nopc,nob/c,516500,360,not_neg,not_int,not_lpsm,418000,pr,7140,EQUI,840,EXP,45-54,75.2016129,south,direct,1,39
cf,Male,nopre,type2,p3,l1,nopc,b/c,406500,360,neg_amm,not_int,not_lpsm,478000,pr,5940,CRIF,572,CIB,45-54,85.041841,North,direct,0,60
cf,Male,nopre,type2,p4,l1,nopc,b/c,436500,360,not_neg,not_int,not_lpsm,448000,pr,5700,CRIF,699,EXP,25-34,97.43303571,North,direct,0,39
